drone1	drone3	1678173051.523835	-0.533133	-0.858189	0.483948
drone1	drone3	1678173052.563774	-0.673370	-0.803927	0.415147
drone1	drone3	1678173053.503779	-0.545960	-0.771307	0.240472
drone1	drone3	1678173055.143800	-0.527975	-0.769147	0.039207
drone1	drone3	1678173064.023347	-0.590139	-0.761588	0.088610
drone1	drone3	1678173065.283326	-0.548369	-0.764347	0.197308
drone1	drone3	1678173066.502871	-0.526194	-0.762254	0.248358
drone1	drone3	1678173067.702846	-0.512386	-0.747520	0.281645
drone1	drone3	1678173068.862843	-0.523121	-0.742837	0.276757
drone1	drone3	1678173070.002857	-0.524342	-0.742111	0.288945
drone1	drone3	1678173071.122879	-0.572396	-0.689618	0.304508
drone1	drone3	1678173072.242974	-0.578365	-0.677272	0.244703
drone1	drone3	1678173073.362962	-0.606756	-0.656717	0.210887
drone1	drone3	1678173074.422976	-0.616439	-0.622444	0.157908
drone1	drone3	1678173075.463162	-0.632857	-0.599854	0.106998
drone1	drone3	1678173076.463354	-0.633473	-0.575048	0.071703
drone1	drone3	1678173077.483371	-0.624245	-0.568135	0.008475
drone1	drone3	1678173078.502812	-0.622190	-0.576885	-0.010614
drone1	drone3	1678173079.582931	-0.633863	-0.579411	-0.016446
drone1	drone3	1678173080.562917	-0.618592	-0.587863	-0.017303
drone1	drone3	1678173081.562939	-0.638272	-0.566826	0.020696
drone1	drone3	1678173082.582921	-0.620468	-0.560919	-0.005678
drone1	drone3	1678173083.582911	-0.632517	-0.580097	-0.018267
drone1	drone3	1678173084.482915	-0.619121	-0.563786	-0.003290
drone1	drone3	1678173085.462677	-0.629590	-0.555658	-0.002986
drone1	drone3	1678173086.402701	-0.593762	-0.596103	-0.009351
drone1	drone3	1678173087.402667	-0.631394	-0.572438	0.009920
drone1	drone3	1678173088.422676	-0.627678	-0.572411	0.020877
drone1	drone3	1678173089.342726	-0.585927	-0.613446	0.016347
drone1	drone3	1678173090.362739	-0.630956	-0.566718	0.033704
drone1	drone3	1678173091.322623	-0.600911	-0.570709	0.028242
drone1	drone3	1678173092.363460	-0.605056	-0.608483	0.014818
drone1	drone3	1678173092.822459	-0.680936	-0.582755	0.219708
drone1	drone3	1678173093.062480	-0.710266	-0.591175	0.427871
drone1	drone3	1678173093.302482	-0.748091	-0.603614	0.657783
drone1	drone3	1678173093.582533	-0.784222	-0.603790	0.893367
drone1	drone3	1678173093.943179	-0.774902	-0.533763	1.100278
drone1	drone3	1678173094.383174	-0.896014	-0.272713	1.341553
drone1	drone3	1678173094.983182	-0.991252	-0.057608	1.413232
drone1	drone3	1678173095.923188	-1.141129	0.051580	1.203635
drone1	drone3	1678173096.363183	-1.244114	0.090907	1.003713
drone1	drone3	1678173096.703211	-1.289003	0.072268	0.795429
drone1	drone3	1678173097.023180	-1.310866	0.092628	0.589397
drone1	drone3	1678173097.363188	-1.328863	0.141612	0.372719
drone1	drone3	1678173097.803191	-1.317758	0.160523	0.168576
drone1	drone3	1678173098.323200	-1.279320	0.152480	-0.035824
drone1	drone3	1678173099.223201	-1.263806	0.138598	-0.180970
drone1	drone3	1678173100.263179	-1.270044	0.099089	-0.188070
drone1	drone3	1678173101.283181	-1.278317	0.048644	-0.138358
drone1	drone3	1678173102.223183	-1.266477	0.048423	-0.063166
