drone2	1678173045.743786	4.340190	0.654478	-0.044573
drone2	1678173046.463778	4.512493	0.728773	-0.043390
drone2	1678173047.263772	4.762296	0.661874	-0.121428
drone2	1678173047.763776	4.925531	0.581053	-0.274747
drone2	1678173048.323807	5.107462	0.590101	-0.240677
drone2	1678173049.263765	5.327235	0.490255	-0.257149
drone2	1678173050.103768	5.500901	0.393291	-0.412674
drone2	1678173050.963783	5.690236	0.355545	-0.464127
drone3	1678173051.523835	5.599379	-1.345150	-0.596601
drone2	1678173051.763773	5.874807	0.224268	-0.605819
drone2	1678173052.023780	5.916714	0.145710	-0.807361
drone3	1678173052.563774	5.678509	-1.353564	-0.684427
drone2	1678173052.603777	6.051174	0.023108	-0.867980
drone2	1678173053.183770	6.192056	-0.150459	-0.935700
drone3	1678173053.503779	5.803460	-1.486485	-0.893485
drone2	1678173053.723791	6.296459	-0.311753	-1.041785
drone2	1678173054.303783	6.388235	-0.480582	-1.123523
drone2	1678173054.883771	6.483376	-0.677099	-1.152345
drone3	1678173055.143800	5.813099	-1.502021	-1.094750
drone2	1678173055.443782	6.558193	-0.876758	-1.206242
drone2	1678173059.722777	6.631587	-1.075318	-1.080161
drone2	1678173063.723327	6.659751	-1.148820	-0.896448
drone3	1678173064.023347	5.840787	-1.548984	-1.040809
drone2	1678173064.203340	6.772122	-1.256137	-0.683566
drone2	1678173064.843319	6.927899	-1.390303	-0.636367
drone3	1678173065.283326	5.947221	-1.715137	-0.990405
drone2	1678173066.002857	7.089936	-1.523304	-0.662549
drone3	1678173066.502871	6.043945	-1.862919	-1.011786
drone2	1678173067.182846	7.228381	-1.651750	-0.765460
drone3	1678173067.702846	6.139857	-2.009105	-1.047266
drone2	1678173068.182853	7.348411	-1.791574	-0.966752
drone3	1678173068.862843	6.209475	-2.139787	-1.120745
drone2	1678173069.203868	7.427332	-1.989051	-1.180795
drone3	1678173070.002857	6.272204	-2.276302	-1.188318
drone2	1678173070.242843	7.485866	-2.181545	-1.352002
drone3	1678173071.122879	6.340723	-2.426129	-1.176420
drone2	1678173071.343517	7.514132	-2.399440	-1.384604
drone2	1678173072.142969	7.553454	-2.591222	-1.480150
drone3	1678173072.242974	6.396067	-2.580921	-1.294868
drone2	1678173073.222975	7.546895	-2.782070	-1.512596
drone3	1678173073.362962	6.435398	-2.742312	-1.359926
drone2	1678173074.202963	7.568187	-2.979568	-1.514628
drone3	1678173074.422976	6.472232	-2.927748	-1.417966
drone2	1678173075.263159	7.566196	-3.172372	-1.511548
drone3	1678173075.463162	6.497901	-3.110525	-1.476382
drone2	1678173076.323352	7.576778	-3.371187	-1.514310
drone3	1678173076.463354	6.515551	-3.308690	-1.502251
drone2	1678173077.343350	7.579835	-3.568484	-1.541135
drone3	1678173077.483371	6.524406	-3.509315	-1.570192
drone2	1678173078.402818	7.583709	-3.771352	-1.583365
drone3	1678173078.502812	6.519234	-3.708693	-1.598357
drone2	1678173079.402929	7.585010	-3.949116	-1.590755
drone3	1678173079.582931	6.516465	-3.901147	-1.609949
drone2	1678173080.322906	7.581621	-4.146536	-1.610469
drone3	1678173080.562917	6.505864	-4.101994	-1.615169
drone2	1678173081.342915	7.573106	-4.339690	-1.586980
drone3	1678173081.562939	6.506086	-4.298063	-1.550291
drone2	1678173082.362933	7.577014	-4.533011	-1.576973
drone3	1678173082.582921	6.513004	-4.511250	-1.578760
drone2	1678173083.422923	7.590862	-4.727752	-1.571614
drone3	1678173083.582911	6.493041	-4.700467	-1.590651
drone2	1678173084.442912	7.606316	-4.943406	-1.566923
drone3	1678173084.482915	6.503944	-4.889247	-1.565726
drone2	1678173085.462677	7.596562	-5.123599	-1.587802
drone3	1678173085.462677	6.514686	-5.080027	-1.567342
drone3	1678173086.402701	6.475350	-5.295026	-1.573182
drone2	1678173086.442675	7.618967	-5.313961	-1.581789
drone3	1678173087.402667	6.500514	-5.459905	-1.554609
drone2	1678173087.442675	7.642042	-5.515644	-1.583408
drone2	1678173088.422676	7.623737	-5.715730	-1.590741
drone3	1678173088.422676	6.502764	-5.666289	-1.545398
drone3	1678173089.342726	6.462774	-5.887400	-1.550102
drone2	1678173089.442721	7.641271	-5.887418	-1.577611
drone2	1678173090.362739	7.681226	-6.102232	-1.567058
drone3	1678173090.362739	6.510082	-6.049824	-1.532571
drone3	1678173091.322623	6.507442	-6.270895	-1.539080
drone2	1678173091.382651	7.658603	-6.293278	-1.570860
drone3	1678173092.363460	6.471100	-6.473352	-1.554076
drone2	1678173092.403467	7.663057	-6.488846	-1.564132
drone3	1678173092.822459	6.497309	-6.481071	-1.349883
drone2	1678173093.042482	7.694688	-6.637887	-1.755911
drone3	1678173093.062480	6.488445	-6.504193	-1.141022
drone2	1678173093.282462	7.655336	-6.721449	-1.965249
drone3	1678173093.302482	6.476131	-6.510425	-0.911284
drone3	1678173093.582533	6.476703	-6.533428	-0.676574
drone2	1678173093.683254	7.582214	-6.843273	-2.175033
drone3	1678173093.943179	6.547723	-6.609544	-0.470884
drone2	1678173094.283179	7.486142	-7.018391	-2.205567
drone3	1678173094.383174	6.811173	-6.583639	-0.232401
drone2	1678173094.563177	7.432808	-7.091457	-1.998591
drone2	1678173094.723199	7.411960	-7.119034	-1.769199
drone3	1678173094.983182	7.027867	-6.608224	-0.162468
drone2	1678173095.223185	7.432892	-7.164195	-1.899426
drone2	1678173095.763181	7.384104	-7.262543	-2.100421
drone3	1678173095.923188	7.137990	-6.646287	-0.373112
drone3	1678173096.363183	7.178258	-6.627405	-0.573732
drone2	1678173096.563167	7.245100	-7.419272	-2.231127
drone3	1678173096.703211	7.160552	-6.649885	-0.782889
