drone1	1678172938.483808	1.327604	-3.835782	1.469027
drone1	1678173009.326567	1.347565	-3.639940	1.466540
drone1	1678173010.620904	1.367789	-3.432802	1.473789
drone1	1678173011.865522	1.380059	-3.225021	1.566743
drone1	1678173013.060324	1.381081	-3.025848	1.573725
drone1	1678173014.230235	1.378897	-2.817070	1.581763
drone1	1678173015.375253	1.377693	-2.612122	1.587993
drone1	1678173016.495641	1.372941	-2.405771	1.596644
drone1	1678173017.615617	1.367332	-2.203429	1.595040
drone1	1678173018.710828	1.380940	-2.000426	1.476526
drone1	1678173019.781103	1.410365	-1.808183	1.390697
drone1	1678173020.851480	1.457914	-1.612888	1.296142
drone1	1678173021.946681	1.537920	-1.419375	1.102853
drone1	1678173023.116579	1.662136	-1.239563	0.901606
drone1	1678173024.137175	1.794058	-1.095204	0.699283
drone1	1678173025.605730	2.030424	-0.929844	0.546259
drone1	1678173026.875217	2.251668	-0.819839	0.438354
drone1	1678173028.119856	2.477621	-0.719421	0.424181
drone1	1678173029.339588	2.699736	-0.622345	0.411456
drone1	1678173030.534314	2.922603	-0.536298	0.358067
drone1	1678173031.704234	3.142175	-0.466193	0.340798
drone1	1678173032.824344	3.355329	-0.410104	0.186521
drone1	1678173033.894665	3.564211	-0.374755	0.134881
drone1	1678173034.965011	3.776175	-0.347768	0.100073
drone1	1678173036.010526	3.983135	-0.342301	0.035156
drone1	1678173037.056049	4.194071	-0.329789	0.025117
drone1	1678173038.101406	4.406309	-0.325832	-0.007316
drone1	1678173039.121960	4.614102	-0.336167	-0.057576
drone1	1678173040.142586	4.815031	-0.349944	-0.070160
drone1	1678173041.163107	5.019701	-0.371341	-0.115908
drone1	1678173042.183762	5.220230	-0.395650	-0.124035
drone1	1678173043.204374	5.424960	-0.423783	-0.130051
drone1	1678173044.224951	5.629045	-0.456552	-0.165664
drone1	1678173045.245516	5.827748	-0.507536	-0.328954
drone1	1678173046.315941	6.020261	-0.595192	-0.504337
drone1	1678173047.386288	6.198741	-0.709362	-0.716079
drone1	1678173048.680642	6.376879	-0.900320	-0.852333
drone1	1678173050.049677	6.546515	-1.106504	-0.983396
drone1	1678173051.393916	6.683551	-1.331286	-1.089248
drone1	1678173052.713221	6.797295	-1.560290	-1.117888
drone1	1678173064.536917	6.898888	-1.785303	-1.146498
drone1	1678173065.980713	6.983586	-2.006010	-1.264591
drone1	1678173067.300036	7.048194	-2.225855	-1.319909
drone1	1678173068.544631	7.098246	-2.446915	-1.408329
drone1	1678173069.739501	7.132837	-2.667250	-1.487340
drone1	1678173070.884505	7.151484	-2.886972	-1.494685
drone1	1678173072.004730	7.160479	-3.091447	-1.538824
drone1	1678173073.099931	7.157774	-3.291863	-1.582116
drone1	1678173074.170309	7.153584	-3.491502	-1.586774
drone1	1678173075.240676	7.148745	-3.695263	-1.595875
drone1	1678173076.311055	7.144676	-3.902369	-1.584133
drone1	1678173077.356600	7.141937	-4.104206	-1.591464
drone1	1678173078.402024	7.134380	-4.305635	-1.598299
drone1	1678173079.447530	7.129486	-4.511535	-1.602530
drone1	1678173080.492954	7.123060	-4.716266	-1.606756
drone1	1678173081.538453	7.114892	-4.920022	-1.582147
drone1	1678173082.583919	7.113122	-5.126022	-1.581152
drone1	1678173083.629486	7.111014	-5.335508	-1.579950
drone1	1678173084.674846	7.113095	-5.540921	-1.567126
drone1	1678173085.720378	7.112963	-5.751764	-1.569645
drone1	1678173086.740900	7.113624	-5.955006	-1.568535
drone1	1678173087.761504	7.110798	-6.161223	-1.571184
drone1	1678173088.782201	7.113258	-6.364222	-1.571508
drone1	1678173089.802657	7.117371	-6.570601	-1.569199
drone1	1678173090.823265	7.118108	-6.775625	-1.566898
drone1	1678173091.843930	7.117697	-6.976584	-1.569072
drone1	1678173092.864427	7.118660	-7.183330	-1.570524
drone1	1678173093.885207	7.118135	-7.384347	-1.571525
drone1	1678173094.905552	7.114052	-7.591884	-1.577396
drone1	1678173095.926098	7.111470	-7.794751	-1.579439
drone1	1678173096.946646	7.105845	-7.999120	-1.582919
drone1	1678173097.967183	7.103070	-8.201705	-1.584330
drone1	1678173098.987906	7.101865	-8.405702	-1.584047
drone1	1678173100.008256	7.101387	-8.608777	-1.582491
drone1	1678173101.028765	7.100318	-8.810572	-1.583723
drone1	1678173102.049322	7.097771	-9.015777	-1.585452
drone1	1678173103.069860	7.093641	-9.223222	-1.586312
drone1	1678173104.090409	7.090039	-9.428217	-1.587269
drone1	1678173105.111002	7.085599	-9.631677	-1.589191
